id,season,year,price_x
39107685,winter,2022,2101.0
39107685,winter,2023,15089.0
39113883,spring,2022,1464.0
39113883,summer,2022,14640.0
39132018,autumn,2022,17800.0
39132018,spring,2022,1200.0
39132018,spring,2023,17200.0
39132018,summer,2022,18800.0
39132018,winter,2022,2200.0
39132018,winter,2023,15800.0
39133298,autumn,2022,468.0
39133298,spring,2022,468.0
39133298,summer,2022,4368.0
39133739,autumn,2022,5963.0
39133739,spring,2022,402.0
39133739,spring,2023,5762.0
39133739,summer,2022,6298.0
39133739,winter,2022,737.0
39133739,winter,2023,5293.0
39136150,autumn,2022,12460.0
39136150,spring,2022,700.0
39136150,spring,2023,12180.0
39136150,summer,2022,13160.0
39136150,winter,2022,1540.0
39136150,winter,2023,11060.0
39176642,spring,2022,1110.0
39176642,summer,2022,11285.0
39180359,autumn,2022,8762.0
39180359,spring,2022,3370.0
39180359,spring,2023,674.0
39180359,summer,2022,27634.0
39182719,autumn,2022,632.0
39182719,spring,2022,474.0
39182719,summer,2022,6478.0
39182730,autumn,2022,6486.0
39182730,spring,2022,690.0
39182730,spring,2023,11868.0
39182730,summer,2022,10074.0
39182730,winter,2022,1518.0
39182730,winter,2023,10902.0
39182756,autumn,2022,4628.0
39182756,spring,2022,312.0
39182756,spring,2023,4472.0
39182756,summer,2022,4212.0
39182756,winter,2022,572.0
39182756,winter,2023,4108.0
39182884,autumn,2022,22250.0
39182884,spring,2022,1250.0
39182884,spring,2023,21750.0
39182884,summer,2022,23500.0
39182884,winter,2022,2750.0
39182884,winter,2023,19750.0
39200972,autumn,2022,31680.0
39200972,spring,2022,1980.0
39200972,spring,2023,34452.0
39200972,summer,2022,16236.0
39200972,winter,2022,4356.0
39200972,winter,2023,31284.0
39206968,autumn,2022,4450.0
39206968,spring,2022,300.0
39206968,spring,2023,4300.0
39206968,summer,2022,4700.0
39206968,winter,2022,550.0
39206968,winter,2023,3950.0
39207939,autumn,2022,810.0
39207939,spring,2022,675.0
39207939,summer,2022,7560.0
39224726,autumn,2022,7656.0
39224726,spring,2022,522.0
39224726,summer,2022,4611.0
39224726,winter,2022,957.0
39228420,autumn,2022,3060.0
39228420,spring,2022,1080.0
39228420,spring,2023,15480.0
39228420,summer,2022,16920.0
39228420,winter,2022,1980.0
39228420,winter,2023,14220.0
39229162,spring,2022,990.0
39229162,summer,2022,10395.0
39232355,autumn,2022,4895.0
39232355,spring,2022,330.0
39232355,spring,2023,4730.0
39232355,summer,2022,5170.0
39232355,winter,2022,605.0
39232355,winter,2023,4345.0
39238089,autumn,2022,2652.0
39238089,spring,2022,936.0
39238089,spring,2023,13416.0
39238089,summer,2022,7956.0
39238089,winter,2022,1716.0
39238089,winter,2023,12324.0
39272620,autumn,2022,2725.0
39272620,spring,2022,1635.0
39272620,spring,2023,545.0
39272620,summer,2022,20710.0
39276769,autumn,2022,4895.0
39276769,spring,2022,330.0
39276769,spring,2023,4730.0
39276769,summer,2022,5170.0
39276769,winter,2022,605.0
39276769,winter,2023,4345.0
39282652,autumn,2022,4664.0
39282652,spring,2022,318.0
39282652,spring,2023,4558.0
39282652,summer,2022,4399.0
39282652,winter,2022,583.0
39282652,winter,2023,477.0
39282839,autumn,2022,4374.0
39282839,spring,2022,324.0
39282839,spring,2023,4644.0
39282839,summer,2022,2970.0
39282839,winter,2022,594.0
39282839,winter,2023,4266.0
39323494,autumn,2022,630.0
39323494,spring,2022,350.0
39323494,spring,2023,6020.0
39323494,summer,2022,4340.0
39323494,winter,2022,770.0
39323494,winter,2023,5530.0
39340025,autumn,2022,9345.0
39340025,spring,2022,525.0
39340025,spring,2023,9135.0
39340025,summer,2022,9870.0
39340025,winter,2022,1155.0
39340025,winter,2023,8295.0
39341284,autumn,2022,0.0
39341284,spring,2022,0.0
39341284,spring,2023,0.0
39341284,summer,2022,0.0
39341284,winter,2022,0.0
39341284,winter,2023,0.0
39363066,autumn,2022,44500.0
39363066,spring,2022,1500.0
39363066,spring,2023,43500.0
39363066,summer,2022,5000.0
39363066,winter,2022,5500.0
39363066,winter,2023,39500.0
39363314,autumn,2022,801.0
39363314,spring,2022,534.0
39363314,spring,2023,7654.0
39363314,summer,2022,4895.0
39363314,winter,2022,979.0
39363314,winter,2023,7031.0
39364647,autumn,2022,801.0
39364647,spring,2022,534.0
39364647,spring,2023,7654.0
39364647,summer,2022,4984.0
39364647,winter,2022,979.0
39364647,winter,2023,7031.0
39365083,autumn,2022,22250.0
39365083,spring,2022,1500.0
39365083,spring,2023,21500.0
39365083,summer,2022,23500.0
39365083,winter,2022,2750.0
39365083,winter,2023,19750.0
39393824,autumn,2022,8900.0
39393824,spring,2022,500.0
39393824,spring,2023,8700.0
39393824,summer,2022,9400.0
39393824,winter,2022,1100.0
39393824,winter,2023,7900.0
39397560,autumn,2022,2295.0
39397560,spring,2022,1020.0
39397560,spring,2023,22185.0
39397560,winter,2022,2805.0
39397560,winter,2023,20145.0
39417811,autumn,2022,12371.0
39417811,spring,2022,556.0
39417811,spring,2023,12093.0
39417811,summer,2022,1946.0
39417811,winter,2022,1529.0
39417811,winter,2023,10981.0
39418550,autumn,2022,8900.0
39418550,spring,2022,500.0
39418550,spring,2023,8700.0
39418550,summer,2022,9400.0
39418550,winter,2022,1100.0
39418550,winter,2023,7900.0
39424458,autumn,2022,6853.0
39424458,spring,2022,462.0
39424458,spring,2023,6622.0
39424458,summer,2022,3465.0
39424458,winter,2022,847.0
39424458,winter,2023,6083.0
39424579,autumn,2022,5785.0
39424579,spring,2022,390.0
39424579,spring,2023,5590.0
39424579,summer,2022,1950.0
39424579,winter,2022,715.0
39424579,winter,2023,5135.0
39442455,spring,2022,1626.0
39442455,summer,2022,10569.0
39442678,spring,2022,1758.0
39442678,summer,2022,2930.0
39446201,spring,2022,558.0
39446201,summer,2022,1767.0
39446949,autumn,2022,891.0
39446949,spring,2022,297.0
39446949,spring,2023,8514.0
39446949,winter,2022,1089.0
39446949,winter,2023,7821.0
39447241,autumn,2022,8900.0
39447241,spring,2022,500.0
39447241,spring,2023,8700.0
39447241,summer,2022,9400.0
39447241,winter,2022,1100.0
39447241,winter,2023,7900.0
39449793,autumn,2022,4895.0
39449793,spring,2022,330.0
39449793,spring,2023,4730.0
39449793,summer,2022,5170.0
39449793,winter,2022,605.0
39449793,winter,2023,4345.0
39454109,autumn,2022,4450.0
39454109,spring,2022,250.0
39454109,spring,2023,4350.0
39454109,summer,2022,4700.0
39454109,winter,2022,550.0
39454109,winter,2023,3950.0
39470861,spring,2022,1812.0
39470861,summer,2022,19026.0
39486415,autumn,2022,12460.0
39486415,spring,2022,840.0
39486415,spring,2023,12040.0
39486415,summer,2022,13160.0
39486415,winter,2022,1540.0
39486415,winter,2023,11060.0
39486852,autumn,2022,4275.0
39486852,spring,2022,1900.0
39486852,spring,2023,40850.0
39486852,summer,2022,19475.0
39486852,winter,2022,5225.0
39486852,winter,2023,37525.0
39486898,spring,2022,575.0
39486898,spring,2023,115.0
39486898,summer,2022,7360.0
39488729,spring,2022,852.0
39488729,summer,2022,8946.0
39515066,autumn,2022,6141.0
39515066,spring,2022,414.0
39515066,spring,2023,5934.0
39515066,summer,2022,6486.0
39515066,winter,2022,759.0
39515066,winter,2023,5451.0
39533010,autumn,2022,0.0
39533010,spring,2022,0.0
39533010,spring,2023,0.0
39533010,summer,2022,0.0
39533010,winter,2022,0.0
39533010,winter,2023,0.0
39537416,autumn,2022,13172.0
39537416,spring,2022,888.0
39537416,spring,2023,12728.0
39537416,summer,2022,13912.0
39537416,winter,2022,1628.0
39537416,winter,2023,11692.0
39551990,spring,2022,120.0
39551990,spring,2023,120.0
39552113,spring,2022,140.0
39552173,spring,2022,140.0
39563218,autumn,2022,8900.0
39563218,spring,2022,200.0
39563218,spring,2023,8600.0
39563218,summer,2022,1000.0
39563218,winter,2022,1100.0
39563218,winter,2023,7900.0
39583894,autumn,2022,3382.0
39583894,spring,2022,228.0
39583894,spring,2023,3268.0
39583894,summer,2022,2584.0
39583894,winter,2022,418.0
39583894,winter,2023,3002.0
39590906,autumn,2022,9701.0
39590906,spring,2022,654.0
39590906,spring,2023,9374.0
39590906,summer,2022,4796.0
39590906,winter,2022,1199.0
39590906,winter,2023,8611.0
39614596,autumn,2022,4450.0
39614596,spring,2022,300.0
39614596,spring,2023,4300.0
39614596,summer,2022,4700.0
39614596,winter,2022,550.0
39614596,winter,2023,3950.0
39615003,autumn,2022,10230.0
39615003,spring,2022,930.0
39615003,spring,2023,13330.0
39615003,summer,2022,10850.0
39615003,winter,2022,1705.0
39615003,winter,2023,12245.0
39615228,autumn,2022,4361.0
39615228,spring,2022,245.0
39615228,spring,2023,4263.0
39615228,summer,2022,4606.0
39615228,winter,2022,539.0
39615228,winter,2023,3871.0
39633923,summer,2022,176.0
39634261,spring,2022,1440.0
39634261,summer,2022,1440.0
39645252,spring,2022,1630.0
39645252,summer,2022,6846.0
39653321,autumn,2022,16198.0
39653321,spring,2022,910.0
39653321,spring,2023,15652.0
39653321,summer,2022,15470.0
39653321,winter,2022,2002.0
39653321,winter,2023,14378.0
39655427,autumn,2022,1899.0
39655427,spring,2022,1266.0
39655427,spring,2023,18146.0
39655427,summer,2022,8440.0
39655427,winter,2022,2321.0
39655427,winter,2023,16669.0
39673045,autumn,2022,6831.0
39673045,spring,2022,594.0
39673045,spring,2023,6732.0
39673045,summer,2022,9306.0
39673045,winter,2023,2079.0
39690862,autumn,2022,885.0
39690862,spring,2022,1770.0
39690862,spring,2023,25370.0
39690862,summer,2022,14160.0
39690862,winter,2023,2655.0
39698628,spring,2022,150.0
39698628,summer,2022,1425.0
39705516,autumn,2022,10502.0
39705516,spring,2022,472.0
39705516,spring,2023,10148.0
39705516,summer,2022,10502.0
39705516,winter,2022,1298.0
39705516,winter,2023,9322.0
39705889,autumn,2022,1143.0
39705889,spring,2022,762.0
39705889,summer,2022,10033.0
39720245,spring,2022,414.0
39720245,summer,2022,1794.0
39729383,autumn,2022,4114.0
39729383,spring,2022,1496.0
39729383,spring,2023,32164.0
39729383,summer,2022,4862.0
39729383,winter,2022,4114.0
39729383,winter,2023,29546.0
39729791,autumn,2022,3555.0
39729791,spring,2022,395.0
39729791,spring,2023,33970.0
39729791,summer,2022,3555.0
39729791,winter,2022,4345.0
39729791,winter,2023,31205.0
39732029,autumn,2022,1540.0
39732029,spring,2022,550.0
39732029,spring,2023,9460.0
39732029,summer,2022,5940.0
39732029,winter,2023,990.0
39750935,spring,2022,2076.0
39750935,summer,2022,2768.0
39751715,spring,2022,930.0
39751715,summer,2022,6200.0
39755008,autumn,2022,4183.0
39755008,spring,2022,282.0
39755008,spring,2023,4042.0
39755008,summer,2022,2162.0
39755008,winter,2022,517.0
39755008,winter,2023,3713.0
39756438,autumn,2022,6230.0
39756438,spring,2022,350.0
39756438,spring,2023,6090.0
39756438,summer,2022,6580.0
39756438,winter,2022,770.0
39756438,winter,2023,5530.0
39756724,autumn,2022,6230.0
39756724,spring,2022,350.0
39756724,spring,2023,6090.0
39756724,summer,2022,6510.0
39756724,winter,2022,770.0
39756724,winter,2023,5530.0
39758487,autumn,2022,5832.0
39758487,spring,2022,432.0
39758487,summer,2022,4032.0
39758487,winter,2022,792.0
39761163,autumn,2022,288.0
39761163,spring,2022,192.0
39761163,spring,2023,2752.0
39761163,summer,2022,1984.0
39761163,winter,2022,352.0
39761163,winter,2023,2528.0
39765009,autumn,2022,3906.0
39765009,spring,2022,1116.0
39765009,spring,2023,15996.0
39765009,summer,2022,13764.0
39765009,winter,2022,2046.0
39765009,winter,2023,14694.0
39770209,autumn,2022,57049.0
39770209,spring,2022,3205.0
39770209,spring,2023,55767.0
39770209,summer,2022,59613.0
39770209,winter,2022,7051.0
39770209,winter,2023,50639.0
39772472,autumn,2022,33375.0
39772472,spring,2022,1875.0
39772472,spring,2023,32625.0
39772472,summer,2022,35250.0
39772472,winter,2022,4125.0
39772472,winter,2023,29625.0
39773007,spring,2022,124.0
39773007,spring,2023,248.0
39773007,winter,2023,248.0
39773111,autumn,2022,9163.0
39773111,spring,2022,476.0
39773111,spring,2023,1190.0
39773111,summer,2022,7378.0
39773111,winter,2022,1190.0
39773111,winter,2023,238.0
39773174,autumn,2022,8040.0
39773174,spring,2022,134.0
39773174,spring,2023,11524.0
39773174,winter,2022,1340.0
39773174,winter,2023,6432.0
39773341,autumn,2022,3741.0
39773341,spring,2022,129.0
39773341,spring,2023,516.0
39773341,summer,2022,6063.0
39781558,autumn,2022,2533.0
39781558,spring,2022,894.0
39781558,spring,2023,12814.0
39781558,summer,2022,13112.0
39781558,winter,2023,1341.0
39782275,autumn,2022,4005.0
39782275,spring,2022,225.0
39782275,spring,2023,3915.0
39782275,summer,2022,4230.0
39782275,winter,2022,495.0
39782275,winter,2023,3555.0
39790286,autumn,2022,240.0
39790286,spring,2022,180.0
39790286,summer,2022,2820.0
39799709,autumn,2022,5785.0
39799709,spring,2022,325.0
39799709,spring,2023,5655.0
39799709,summer,2022,6110.0
39799709,winter,2022,715.0
39799709,winter,2023,5135.0
39800796,spring,2022,1110.0
39800796,summer,2022,3145.0
39801056,autumn,2022,23850.0
39801056,spring,2022,2862.0
39801056,summer,2022,44838.0
39801356,autumn,2022,900.0
39801356,spring,2022,600.0
39801356,spring,2023,8600.0
39801356,summer,2022,6500.0
39801356,winter,2022,1100.0
39801356,winter,2023,7900.0
39803793,autumn,2022,8024.0
39803793,spring,2022,708.0
39803793,summer,2022,11092.0
39823463,spring,2022,570.0
39823463,summer,2022,5605.0
39844550,autumn,2022,4500.0
39844550,spring,2022,1500.0
39844550,spring,2023,21500.0
39844550,summer,2022,23500.0
39844550,winter,2022,2750.0
39844550,winter,2023,19750.0
39864836,autumn,2022,1755.0
39864836,spring,2022,585.0
39864836,spring,2023,16770.0
39864836,summer,2022,7020.0
39864836,winter,2022,2145.0
39864836,winter,2023,15405.0
39867909,autumn,2022,8900.0
39867909,spring,2022,500.0
39867909,spring,2023,8700.0
39867909,summer,2022,9400.0
39867909,winter,2022,1100.0
39867909,winter,2023,7900.0
39868361,autumn,2022,9167.0
39868361,spring,2022,515.0
39868361,spring,2023,8961.0
39868361,summer,2022,9682.0
39868361,winter,2022,1133.0
39868361,winter,2023,8137.0
39870107,autumn,2022,1836.0
39870107,spring,2022,1020.0
39870107,spring,2023,17544.0
39870107,summer,2022,12036.0
39870107,winter,2022,2244.0
39870107,winter,2023,16116.0
39895950,spring,2022,330.0
39895950,summer,2022,4180.0
39896094,spring,2022,360.0
39896094,summer,2022,3180.0
39896249,autumn,2022,6675.0
39896249,spring,2022,450.0
39896249,spring,2023,6450.0
39896249,summer,2022,4425.0
39896249,winter,2022,825.0
39896249,winter,2023,5925.0
39901174,autumn,2022,23852.0
39901174,spring,2022,1608.0
39901174,spring,2023,23048.0
39901174,summer,2022,19832.0
39901174,winter,2022,2948.0
39901174,winter,2023,21172.0
39901547,autumn,2022,17711.0
39901547,spring,2022,1194.0
39901547,spring,2023,17114.0
39901547,summer,2022,18706.0
39901547,winter,2022,2189.0
39901547,winter,2023,15721.0
39904486,autumn,2022,5607.0
39904486,spring,2022,315.0
39904486,spring,2023,5481.0
39904486,summer,2022,5922.0
39904486,winter,2022,693.0
39904486,winter,2023,4977.0
39923507,autumn,2022,4895.0
39923507,spring,2022,275.0
39923507,spring,2023,4785.0
39923507,summer,2022,4345.0
39923507,winter,2022,605.0
39923507,winter,2023,4345.0
39937491,spring,2022,1512.0
39937491,summer,2022,9072.0
39945523,autumn,2022,1125.0
39945523,spring,2022,750.0
39945523,spring,2023,10750.0
39945523,summer,2022,7500.0
39945523,winter,2022,1375.0
39945523,winter,2023,9875.0
39960034,autumn,2022,5400.0
39960034,spring,2022,2700.0
39960034,summer,2022,31500.0
39961112,autumn,2022,8722.0
39961112,spring,2022,588.0
39961112,spring,2023,8428.0
39961112,summer,2022,8428.0
39961112,winter,2022,1078.0
39961112,winter,2023,7742.0
39964120,spring,2022,1208.0
39964120,spring,2023,26274.0
39964120,winter,2023,23858.0
39965033,spring,2022,1620.0
39965033,summer,2022,15120.0
39970954,autumn,2022,8010.0
39970954,spring,2022,450.0
39970954,spring,2023,7740.0
39970954,summer,2022,2970.0
39970954,winter,2022,990.0
39970954,winter,2023,7110.0
39976840,autumn,2022,3096.0
39976840,spring,2022,1720.0
39976840,spring,2023,29928.0
39976840,summer,2022,18232.0
39976840,winter,2022,3784.0
39976840,winter,2023,27176.0
39987369,autumn,2022,10680.0
39987369,spring,2022,600.0
39987369,spring,2023,10440.0
39987369,summer,2022,11280.0
39987369,winter,2022,1320.0
39987369,winter,2023,9480.0
39992540,spring,2022,150.0
39992540,spring,2023,4300.0
39992540,summer,2022,150.0
39992540,winter,2023,450.0
39996459,autumn,2022,520.0
39996459,spring,2022,520.0
39996459,summer,2022,3120.0
39996711,spring,2022,444.0
39996711,summer,2022,370.0
39996718,autumn,2022,6942.0
39996718,spring,2022,468.0
39996718,summer,2022,7332.0
39996718,winter,2022,858.0
39996718,winter,2023,702.0
39996721,spring,2022,402.0
39996721,summer,2022,1072.0
39996724,spring,2022,438.0
39996724,summer,2022,365.0
40013869,autumn,2022,6675.0
40013869,spring,2022,450.0
40013869,spring,2023,6450.0
40013869,summer,2022,2100.0
40013869,winter,2022,825.0
40013869,winter,2023,5925.0
40015624,autumn,2022,0.0
40015624,spring,2022,0.0
40015624,spring,2023,0.0
40015624,summer,2022,0.0
40015624,winter,2022,0.0
40015624,winter,2023,0.0
40026673,autumn,2022,2025.0
40026673,spring,2022,1350.0
40026673,spring,2023,19350.0
40026673,summer,2022,10125.0
40026673,winter,2022,2475.0
40026673,winter,2023,17775.0
40033482,spring,2022,1902.0
40033482,summer,2022,12997.0
40034926,autumn,2022,909.0
40034926,spring,2022,606.0
40034926,spring,2023,8686.0
40034926,summer,2022,606.0
40034926,winter,2022,1111.0
40034926,winter,2023,7979.0
40039801,spring,2022,198.0
40039801,summer,2022,1617.0
40039869,autumn,2022,8811.0
40039869,spring,2022,495.0
40039869,spring,2023,8613.0
40039869,summer,2022,9306.0
40039869,winter,2022,1089.0
40039869,winter,2023,7821.0
40041292,autumn,2022,8811.0
40041292,spring,2022,495.0
40041292,spring,2023,8514.0
40041292,summer,2022,4455.0
40041292,winter,2022,1089.0
40041292,winter,2023,7821.0
40044815,autumn,2022,3568.0
40044815,spring,2022,2230.0
40044815,spring,2023,9812.0
40044815,summer,2022,24084.0
40044815,winter,2023,21408.0
40060625,autumn,2022,8900.0
40060625,spring,2022,500.0
40060625,spring,2023,8700.0
40060625,summer,2022,9400.0
40060625,winter,2022,1100.0
40060625,winter,2023,7900.0
40061682,spring,2022,816.0
40061682,summer,2022,7344.0
40063964,autumn,2022,2400.0
40063964,spring,2022,1440.0
40063964,spring,2023,20640.0
40063964,summer,2022,14880.0
40063964,winter,2022,2640.0
40063964,winter,2023,18960.0
40067393,autumn,2022,6050.0
40067393,spring,2022,968.0
40067393,spring,2023,21054.0
40067393,summer,2022,18876.0
40067393,winter,2022,2662.0
40067393,winter,2023,19118.0
40069947,autumn,2022,7031.0
40069947,spring,2022,474.0
40069947,spring,2023,6794.0
40069947,summer,2022,5530.0
40069947,winter,2022,869.0
40069947,winter,2023,6241.0
40087389,autumn,2022,792.0
40087389,spring,2022,528.0
40087389,spring,2023,7568.0
40087389,summer,2022,4576.0
40087389,winter,2022,968.0
40087389,winter,2023,6952.0
40089812,spring,2022,252.0
40089812,summer,2022,3696.0
40090850,spring,2022,1410.0
40090850,summer,2022,14335.0
40096065,autumn,2022,4628.0
40096065,spring,2022,260.0
40096065,spring,2023,4524.0
40096065,summer,2022,4888.0
40096065,winter,2022,572.0
40096065,winter,2023,4108.0
40097789,autumn,2022,1416.0
40097789,spring,2022,885.0
40097789,spring,2023,15399.0
40097789,summer,2022,7257.0
40097789,winter,2022,1947.0
40097789,winter,2023,13983.0
40105176,autumn,2022,26166.0
40105176,spring,2022,1764.0
40105176,spring,2023,25284.0
40105176,summer,2022,27636.0
40105176,winter,2022,3234.0
40105176,winter,2023,23226.0
40109912,autumn,2022,15300.0
40109912,spring,2022,1800.0
40109912,summer,2022,28200.0
40120862,autumn,2022,1152.0
40120862,spring,2022,768.0
40120862,spring,2023,11008.0
40120862,summer,2022,9472.0
40120862,winter,2022,1408.0
40120862,winter,2023,10112.0
40123546,autumn,2022,5785.0
40123546,spring,2022,325.0
40123546,spring,2023,65.0
40123546,summer,2022,6110.0
40123546,winter,2022,715.0
40136012,autumn,2022,7296.0
40136012,spring,2022,1140.0
40136012,spring,2023,19608.0
40136012,summer,2022,14364.0
40136012,winter,2022,2508.0
40136012,winter,2023,18012.0
40139924,autumn,2022,6141.0
40139924,spring,2022,345.0
40139924,spring,2023,6003.0
40139924,summer,2022,6486.0
40139924,winter,2022,759.0
40139924,winter,2023,5451.0
40152928,autumn,2022,3850.0
40152928,spring,2022,660.0
40152928,spring,2023,1100.0
40152928,summer,2022,9240.0
40152928,winter,2022,550.0
40152928,winter,2023,1760.0
40154726,autumn,2022,9612.0
40154726,spring,2023,9288.0
40154726,summer,2022,1080.0
40154726,winter,2022,1188.0
40154726,winter,2023,8532.0
40156849,autumn,2022,1017.0
40156849,spring,2022,565.0
40156849,spring,2023,9831.0
40156849,summer,2022,2034.0
40156849,winter,2022,1243.0
40156849,winter,2023,8927.0
40159312,autumn,2022,10680.0
40159312,spring,2022,600.0
40159312,spring,2023,10440.0
40159312,summer,2022,11280.0
40159312,winter,2022,1320.0
40159312,winter,2023,9480.0
40160237,autumn,2022,5340.0
40160237,spring,2022,300.0
40160237,spring,2023,5220.0
40160237,summer,2022,5640.0
40160237,winter,2022,660.0
40160237,winter,2023,4740.0
40165933,autumn,2022,9790.0
40165933,spring,2022,550.0
40165933,spring,2023,9570.0
40165933,summer,2022,10340.0
40165933,winter,2022,1210.0
40165933,winter,2023,8690.0
40175841,autumn,2022,9345.0
40175841,spring,2022,525.0
40175841,spring,2023,9135.0
40175841,summer,2022,9870.0
40175841,winter,2022,1155.0
40175841,winter,2023,8295.0
40204741,autumn,2022,22873.0
40204741,spring,2022,1285.0
40204741,spring,2023,22359.0
40204741,summer,2022,24158.0
40204741,winter,2022,2827.0
40204741,winter,2023,20303.0
40205224,autumn,2022,20826.0
40205224,spring,2022,1404.0
40205224,spring,2023,20124.0
40205224,summer,2022,21528.0
40205224,winter,2022,2574.0
40205224,winter,2023,18486.0
40213260,spring,2022,450.0
40235057,spring,2022,224.0
40235057,summer,2022,4648.0
40236076,autumn,2022,4806.0
40236076,spring,2023,4644.0
40236076,summer,2022,540.0
40236076,winter,2022,594.0
40236076,winter,2023,4266.0
40239981,autumn,2022,9690.0
40239981,spring,2022,1938.0
40239981,spring,2023,2907.0
40239981,summer,2022,15181.0
40259860,autumn,2022,13110.0
40259860,spring,2022,1140.0
40259860,summer,2022,17860.0
40260940,spring,2022,300.0
40260940,summer,2022,4400.0
40265099,autumn,2022,10680.0
40265099,spring,2022,720.0
40265099,spring,2023,1200.0
40265099,summer,2022,11280.0
40265099,winter,2022,1320.0
40265099,winter,2023,7920.0
40265537,autumn,2022,24475.0
40265537,spring,2022,1375.0
40265537,spring,2023,23925.0
40265537,summer,2022,25575.0
40265537,winter,2022,3025.0
40265537,winter,2023,21725.0
40279670,spring,2022,954.0
40279670,spring,2023,13674.0
40279670,summer,2022,6042.0
40279670,winter,2023,1431.0
40281406,autumn,2022,6510.0
40281406,spring,2022,868.0
40281406,spring,2023,18662.0
40281406,summer,2022,16709.0
40281406,winter,2022,1953.0
40281406,winter,2023,2387.0
40288424,autumn,2022,250.0
40288424,spring,2022,500.0
40288424,spring,2023,3500.0
40288424,summer,2022,5625.0
40329294,autumn,2022,585.0
40329294,spring,2022,390.0
40329294,spring,2023,5590.0
40329294,summer,2022,4875.0
40329294,winter,2022,715.0
40329294,winter,2023,5135.0
40329714,spring,2022,690.0
40329714,summer,2022,7935.0
40331321,autumn,2022,810.0
40331321,spring,2022,540.0
40331321,spring,2023,7740.0
40331321,summer,2022,1710.0
40331321,winter,2022,990.0
40331321,winter,2023,7110.0
40344542,autumn,2022,2223.0
40344542,spring,2022,1482.0
40344542,spring,2023,21242.0
40344542,summer,2022,9139.0
40344542,winter,2022,2717.0
40344542,winter,2023,19513.0
40346806,autumn,2022,11214.0
40346806,spring,2022,630.0
40346806,spring,2023,10962.0
40346806,summer,2022,11844.0
40346806,winter,2022,1386.0
40346806,winter,2023,9954.0
40346926,autumn,2022,3360.0
40346926,spring,2022,630.0
40346926,spring,2023,18060.0
40346926,summer,2022,5040.0
40346926,winter,2022,2310.0
40346926,winter,2023,16590.0
40350220,autumn,2022,8900.0
40350220,spring,2022,600.0
40350220,spring,2023,8600.0
40350220,summer,2022,7100.0
40350220,winter,2022,1100.0
40350220,winter,2023,7900.0
40372584,autumn,2022,11837.0
40372584,spring,2022,798.0
40372584,spring,2023,11438.0
40372584,summer,2022,12502.0
40372584,winter,2022,1463.0
40372584,winter,2023,10507.0
40379996,autumn,2022,5251.0
40379996,spring,2022,295.0
40379996,spring,2023,5133.0
40379996,summer,2022,2301.0
40379996,winter,2022,649.0
40379996,winter,2023,4661.0
40394974,autumn,2022,3798.0
40394974,spring,2022,2532.0
40394974,spring,2023,36292.0
40394974,summer,2022,20256.0
40394974,winter,2022,4642.0
40394974,winter,2023,33338.0
40404075,autumn,2022,6675.0
40404075,spring,2022,375.0
40404075,spring,2023,6525.0
40404075,summer,2022,7050.0
40404075,winter,2022,825.0
40404075,winter,2023,5925.0
40406598,autumn,2022,7120.0
40406598,spring,2022,400.0
40406598,spring,2023,6960.0
40406598,summer,2022,7520.0
40406598,winter,2022,880.0
40406598,winter,2023,6320.0
40408141,spring,2022,1146.0
40408141,summer,2022,7449.0
40409473,autumn,2022,2028.0
40409473,spring,2022,624.0
40409473,summer,2022,7956.0
40409473,winter,2022,1092.0
40409473,winter,2023,9828.0
40418097,autumn,2022,0.0
40418097,spring,2022,0.0
40418097,spring,2023,0.0
40418097,summer,2022,0.0
40418097,winter,2022,0.0
40418097,winter,2023,0.0
40424556,spring,2022,1404.0
40424556,summer,2022,12402.0
40443419,spring,2022,995.0
40443419,summer,2022,8557.0
40443856,spring,2022,1080.0
40443856,summer,2022,7380.0
40467299,autumn,2022,8010.0
40467299,spring,2022,450.0
40467299,spring,2023,7830.0
40467299,summer,2022,8460.0
40467299,winter,2022,990.0
40467299,winter,2023,7110.0
40470884,autumn,2022,1089.0
40470884,spring,2022,605.0
40470884,spring,2023,10406.0
40470884,summer,2022,2783.0
40470884,winter,2022,1331.0
40470884,winter,2023,9559.0
40474548,spring,2022,330.0
40474548,summer,2022,2145.0
40505606,autumn,2022,2394.0
40505606,spring,2022,1064.0
40505606,spring,2023,23142.0
40505606,summer,2022,11438.0
40505606,winter,2022,2926.0
40505606,winter,2023,21014.0
40562266,spring,2022,1220.0
40562266,summer,2022,12932.0
40562266,winter,2022,1464.0
40563283,autumn,2022,16910.0
40563283,spring,2022,1140.0
40563283,spring,2023,16530.0
40563283,summer,2022,17670.0
40563283,winter,2022,2090.0
40563283,winter,2023,15010.0
40568972,autumn,2022,29103.0
40568972,spring,2022,1635.0
40568972,spring,2023,28449.0
40568972,summer,2022,30738.0
40568972,winter,2022,3597.0
40568972,winter,2023,25833.0
40571411,spring,2022,834.0
40571411,summer,2022,7089.0
40572183,autumn,2022,1953.0
40572183,spring,2022,1085.0
40572183,spring,2023,217.0
40572183,summer,2022,12803.0
40572388,autumn,2022,29016.0
40572388,spring,2022,2340.0
40572388,spring,2023,40716.0
40572388,summer,2022,14976.0
40572388,winter,2022,5148.0
40572388,winter,2023,36972.0
40592188,spring,2022,1200.0
40592188,summer,2022,16600.0
40596117,spring,2022,1575.0
40596117,summer,2022,4095.0
