id,host_since,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
9528615,2013-2016,f,Santa Clara,37.32351,-121.9585,Private room,Single,1.0,1.0,75.0,1,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9549156,2013-2016,t,Santa Clara,37.35449,-121.96335,Entire home/apt,Couple,1.0,1.0,60.0,10,1124,50,4.88,4.9,4.98,5.0,4.94,4.88,0.63
8134905,2009-2012,f,Mountain View,37.37312,-122.0822,Private room,Single,1.0,1.0,95.0,2,1125,127,4.97,4.98,5.0,4.98,4.93,4.92,1.55
9552138,2013-2016,t,Santa Clara,37.35656,-121.96201,Entire home/apt,Couple,1.0,1.0,50.0,14,1124,29,4.93,4.93,4.93,5.0,4.96,4.93,0.36
9572161,2013-2016,f,Campbell,37.2846,-121.94385,Entire home/apt,Small groups,4.0,3.0,400.0,2,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,0.07
8213401,2013-2016,f,other,36.99896,-121.56639,Private room,Medium groups,1.0,1.0,85.0,21,1125,17,5.0,4.94,4.88,5.0,5.0,5.0,0.26
9596866,2013-2016,t,San Jose,37.41815,-121.85849,Entire home/apt,Medium groups,3.0,8.0,206.0,7,1125,43,4.95,4.93,4.98,4.98,4.9,4.86,0.55
8221120,2013-2016,f,Los Altos,37.35246,-122.08955,Entire home/apt,Couple,1.0,1.0,99.0,3,100,107,4.65,4.76,4.57,4.95,4.85,4.69,1.3
9613648,2013-2016,f,Santa Clara,37.33303,-121.96613,Entire home/apt,Small groups,3.0,3.0,,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226171,2013-2016,f,San Jose,37.21142,-121.85548,Private room,Couple,1.0,1.0,85.0,3,1125,20,4.75,5.0,4.84,5.0,4.83,4.68,0.25
9616795,2009-2012,f,Palo Alto,37.41876,-122.13496,Private room,Single,1.0,1.0,45.0,30,180,19,4.94,5.0,4.75,5.0,4.81,5.0,0.32
9617172,2013-2016,f,San Jose,37.32414,-121.86768,Private room,Single,1.0,1.0,39.0,30,1125,16,4.4,4.8,4.0,4.93,4.73,4.93,0.2
8235510,2013-2016,f,San Jose,37.32089,-121.81331,Entire home/apt,Small groups,3.0,1.0,249.0,14,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9618601,2013-2016,f,Cupertino,37.328083,-122.040848,Private room,Couple,1.0,1.0,124.0,2,20,33,4.94,4.97,4.94,4.97,4.97,4.94,0.46
8286942,2013-2016,t,Palo Alto,37.4233,-122.12359,Private room,Couple,1.0,1.0,80.0,2,28,205,4.92,4.93,4.9,4.93,4.89,4.85,2.55
8336822,2013-2016,t,Santa Clara,37.33028,-121.99455,Entire home/apt,Small groups,2.0,2.0,255.0,2,1125,50,4.9,4.86,4.84,4.9,4.9,4.84,0.67
9652669,2009-2012,f,Sunnyvale,37.3502,-122.01515,Private room,Single,1.0,1.0,120.0,10,1125,27,4.96,4.96,4.78,5.0,5.0,4.89,0.35
9665614,2013-2016,t,Santa Clara,37.34334,-121.95714,Entire home/apt,Couple,1.0,1.0,94.0,3,199,201,4.89,4.93,4.83,4.96,4.88,4.83,2.52
9668330,2013-2016,f,San Jose,37.31055,-121.894,Private room,Single,1.0,1.0,75.0,3,14,17,5.0,5.0,5.0,5.0,5.0,4.94,0.23
9698519,2013-2016,f,San Jose,37.31917,-121.91148,Private room,Couple,1.0,1.0,79.0,2,30,44,4.98,5.0,5.0,5.0,4.98,4.93,0.58
9700276,2013-2016,f,San Jose,37.42535,-121.97354,Private room,Small groups,1.0,3.0,200.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9717293,2013-2016,f,Los Gatos,37.2354,-121.92002,Entire home/apt,Couple,1.0,1.0,89.0,30,1125,24,4.92,4.91,4.88,5.0,5.0,4.74,0.3
9726331,2013-2016,f,San Jose,37.34147,-121.8644,Entire home/apt,Couple,1.0,1.0,86.0,7,1125,21,4.57,4.52,4.52,4.76,4.67,4.38,0.27
9741200,2009-2012,f,San Jose,37.31817,-121.87631,Entire home/apt,Small groups,3.0,3.0,199.0,2,27,210,4.79,4.91,4.73,4.94,4.59,4.77,2.67
9778243,2013-2016,t,Unincorporated Areas,37.13435,-121.61956,Private room,Couple,1.0,1.0,91.0,1,1125,174,4.92,4.97,4.89,4.99,4.95,4.91,2.37
9783831,2013-2016,f,Palo Alto,37.44435,-122.16576,Entire home/apt,Couple,2.0,3.0,199.0,30,365,5,4.8,4.8,4.8,4.8,4.8,4.8,0.08
9787705,2013-2016,f,Cupertino,37.33785,-122.03133,Private room,Single,1.0,1.0,100.0,30,1125,72,4.93,4.97,4.79,4.97,4.93,4.9,0.93
9798491,2013-2016,f,Mountain View,37.38386,-122.07477,Private room,Single,1.0,1.0,110.0,1,1125,1,5.0,5.0,5.0,5.0,4.0,5.0,0.01
9864870,2013-2016,t,Los Altos,37.35344,-122.13523,Entire home/apt,Couple,1.0,1.0,420.0,2,14,237,4.93,4.92,4.95,4.97,4.96,4.78,4.48
8339500,2013-2016,f,San Jose,37.2198,-121.88922,Private room,Single,1.0,1.0,90.0,1,365,4,4.0,4.0,3.75,4.25,4.75,4.0,0.08
8373039,2013-2016,t,San Jose,37.35698,-121.88513,Entire home/apt,Couple,1.0,1.0,70.0,2,23,212,4.89,4.94,4.86,4.98,4.84,4.91,2.59
9865209,2013-2016,t,Sunnyvale,37.3903,-122.01815,Entire home/apt,Small groups,2.0,2.0,150.0,30,1125,53,4.57,4.76,4.61,4.82,4.86,4.56,0.67
8374289,2013-2016,f,Sunnyvale,37.34125,-122.01767,Private room,Couple,1.0,1.0,84.0,1,25,96,4.86,4.96,4.97,4.97,4.88,4.88,1.17
8421703,2013-2016,t,Los Gatos,37.21793,-121.97283,Entire home/apt,Couple,1.6826220231077575,1.0,115.0,14,1125,50,4.86,4.86,4.98,4.96,4.94,4.78,0.61
9881395,2013-2016,f,San Jose,37.32266,-121.89588,Private room,Single,1.0,1.0,64.0,3,60,54,4.72,4.7,4.15,4.87,4.68,4.64,0.69
8423374,2013-2016,t,San Jose,37.39199,-121.8657,Private room,Couple,1.0,1.0,90.0,2,1125,16,4.88,4.88,5.0,4.94,4.88,4.81,0.2
9902837,2013-2016,t,San Jose,37.33004,-121.87253,Entire home/apt,Small groups,1.0,1.0,88.0,3,1125,14,4.86,4.71,4.64,5.0,4.57,4.93,0.9
8431143,2013-2016,f,Palo Alto,37.44675,-122.1658,Entire home/apt,Small groups,2.0,3.0,249.0,6,1125,40,4.15,4.53,4.03,4.28,4.95,4.1,0.5
8441237,2013-2016,t,San Jose,37.42719,-121.97059,Private room,Single,1.0,1.0,52.0,59,300,10,5.0,5.0,4.9,5.0,4.5,5.0,0.12
9905902,2009-2012,f,Mountain View,37.39284,-122.08167,Entire home/apt,Small groups,2.0,4.0,140.0,28,29,80,4.7,4.9,4.65,4.81,4.99,4.72,1.13
9909029,2013-2016,f,San Jose,37.37319,-121.82296,Entire home/apt,Small groups,1.0,3.0,139.0,2,14,414,4.88,4.91,4.87,5.0,4.85,4.89,5.35
8471027,2013-2016,f,San Jose,37.37725,-121.84348,Private room,Couple,1.0,1.0,47.0,1,28,150,4.59,4.73,4.41,4.87,4.77,4.64,1.83
8471123,2013-2016,f,San Jose,37.37753,-121.84215,Private room,Couple,1.0,2.0,65.0,1,28,185,4.5,4.62,4.41,4.82,4.6,4.54,2.26
9910451,2013-2016,f,Sunnyvale,37.37818,-122.03807,Entire home/apt,Small groups,1.0,2.0,129.0,7,66,31,4.94,4.97,5.0,4.97,4.8,4.87,0.4
8473858,2013-2016,f,Los Altos,37.39251,-122.1067,Entire home/apt,Small groups,3.0,3.0,550.0,30,60,2,5.0,5.0,5.0,5.0,5.0,4.5,0.06
9925614,2013-2016,f,Mountain View,37.38424,-122.06356,Entire home/apt,Small groups,1.0,2.0,96.0,2,1125,288,4.75,4.82,4.79,4.91,4.89,4.79,3.68
8474686,2013-2016,f,San Jose,37.31315,-121.83488,Entire home/apt,Small groups,2.0,2.0,160.0,3,60,32,4.81,4.78,4.84,4.84,4.63,4.72,0.57
9929199,2013-2016,t,Sunnyvale,37.35307,-122.04469,Entire home/apt,Small groups,1.0,2.0,299.0,1,90,146,4.99,4.97,4.99,4.97,4.92,4.91,2.0
8485702,2013-2016,f,Campbell,37.27182,-121.95793,Entire home/apt,Small groups,1.0,2.0,74.0,4,1125,49,4.83,4.96,4.65,4.96,4.96,4.9,0.67
8489568,2013-2016,f,Campbell,37.28321,-121.93437,Private room,Couple,1.0,1.0,70.0,2,28,61,5.0,5.0,4.97,4.96,4.89,4.93,0.75
9942015,2013-2016,t,Palo Alto,37.44464,-122.14598,Entire home/apt,Medium groups,3.0,6.0,595.0,7,29,26,4.85,4.88,4.81,4.96,4.88,4.73,0.33
8489702,2013-2016,f,Cupertino,37.31753,-122.03207,Entire home/apt,Couple,1.0,2.0,113.0,300,700,13,4.85,4.77,4.38,5.0,5.0,4.62,0.16
9942210,2013-2016,t,Palo Alto,37.44526,-122.1475,Entire home/apt,Couple,1.0,1.0,225.0,7,90,49,4.82,4.84,4.82,5.0,4.88,4.65,0.67
8497835,2013-2016,t,Los Gatos,37.22859,-121.96059,Private room,Couple,1.0,1.0,110.0,30,101,195,4.89,4.91,4.94,4.9,4.91,4.84,2.39
9957321,2013-2016,f,Palo Alto,37.44799,-122.15108,Entire home/apt,Small groups,3.0,3.0,499.0,30,1125,39,5.0,4.97,4.92,5.0,4.97,4.89,0.5
8501390,2013-2016,f,San Jose,37.37948,-121.82518,Entire home/apt,Couple,2.0,2.0,109.0,3,12,46,4.87,4.93,4.6,5.0,4.91,4.91,0.57
8502363,2013-2016,f,San Jose,37.30507,-121.88712,Entire home/apt,Couple,1.0,1.0,99.0,1,28,251,4.92,4.96,4.95,4.97,4.93,4.93,3.19
8524699,2013-2016,f,Santa Clara,37.36779,-121.98071,Entire home/apt,Small groups,2.0,2.0,,3,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8538697,2013-2016,t,San Jose,37.3691,-121.80877,Entire home/apt,Couple,1.0,1.0,92.0,8,120,50,4.94,4.94,4.96,5.0,4.74,4.8,0.64
8554434,2013-2016,f,Sunnyvale,37.36078,-122.05589,Private room,Couple,1.0,1.0,82.0,3,365,54,4.85,4.88,4.83,4.9,4.71,4.77,0.66
8565170,2013-2016,f,San Jose,37.35568,-121.90298,Entire home/apt,Couple,1.6826220231077575,1.0,90.0,30,90,213,4.92,4.96,4.94,4.99,4.93,4.92,2.65
8570858,2013-2016,f,Sunnyvale,37.37715,-122.03137,Private room,Single,1.0,1.0,135.0,1,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,0.02
8634099,2013-2016,t,San Jose,37.37641,-121.84363,Entire home/apt,Small groups,2.0,2.0,116.0,30,1125,4,4.75,4.25,4.75,4.5,5.0,4.5,0.06
9958873,2013-2016,f,Cupertino,37.31217,-122.06855,Entire home/apt,Couple,1.0,1.0,99.0,2,1125,168,4.91,4.98,4.95,4.95,4.87,4.94,2.12
8674455,2013-2016,f,Sunnyvale,37.35916,-122.0548,Private room,Couple,1.0,1.0,102.0,3,360,50,4.72,4.72,4.72,4.9,4.71,4.63,0.62
8721627,2013-2016,t,San Jose,37.30238,-121.89493,Entire home/apt,Medium groups,3.0,3.0,950.0,3,28,134,4.92,4.96,4.92,4.96,4.94,4.87,1.65
9962672,2013-2016,f,Palo Alto,37.44821,-122.16425,Private room,Single,1.0,1.0,87.0,5,1125,25,4.25,4.5,4.29,4.38,4.91,4.5,0.34
9996469,2013-2016,f,Santa Clara,37.35369,-121.96549,Private room,Single,1.0,1.0,50.0,1,60,285,4.74,4.9,4.81,4.9,4.89,4.83,3.62
8740353,2013-2016,f,Mountain View,37.41045,-122.08971,Entire home/apt,Couple,1.6826220231077575,1.0,79.0,31,1125,120,4.81,4.9,4.91,4.92,4.9,4.79,1.48
10001457,2013-2016,f,Sunnyvale,37.38168,-122.02554,Entire home/apt,Small groups,1.0,1.0,79.0,31,1125,101,4.47,4.66,4.33,4.61,4.76,4.58,1.28
10005528,2013-2016,f,Mountain View,37.38931,-122.10391,Private room,Couple,1.0,1.0,101.0,2,1125,45,4.86,4.9,4.93,5.0,4.86,4.79,0.58
8757841,2013-2016,f,San Jose,37.28816,-121.90179,Private room,Single,1.0,1.0,90.0,2,14,30,5.0,5.0,5.0,5.0,4.97,4.97,0.37
8759043,2013-2016,f,Sunnyvale,37.37785,-122.03777,Entire home/apt,Small groups,1.0,2.0,134.0,2,70,239,4.96,4.97,4.99,5.0,4.93,4.87,3.01
8764438,2013-2016,f,Palo Alto,37.42133,-122.15015,Entire home/apt,Small groups,1.0,2.0,129.0,2,80,278,4.74,4.82,4.82,4.9,4.95,4.71,3.44
10023746,2013-2016,f,San Jose,37.31775,-121.88549,Private room,Couple,1.0,1.0,40.0,2,1125,61,4.92,4.9,4.72,4.98,4.78,4.92,0.82
10033206,2013-2016,f,Palo Alto,37.45003,-122.1643,Entire home/apt,Couple,1.0,1.0,125.0,5,1125,45,4.61,4.74,4.72,4.63,4.98,4.65,0.58
8797785,2013-2016,f,San Jose,37.36857,-121.86622,Entire home/apt,Small groups,1.0,1.0,108.0,6,1125,48,4.72,4.89,4.64,4.91,4.66,4.79,0.6
10042193,2013-2016,f,other,37.37849,-122.13672,Private room,Couple,1.0,1.0,170.0,1,1125,4,4.75,5.0,5.0,4.75,5.0,5.0,0.06
10061082,2013-2016,f,Mountain View,37.38215,-122.0747,Private room,Small groups,2.0,2.0,250.0,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10068138,2013-2016,t,Palo Alto,37.42164,-122.13288,Entire home/apt,Couple,1.6826220231077575,1.0,128.0,30,200,35,4.97,4.97,4.97,5.0,4.91,4.89,0.45
8817316,2013-2016,f,Sunnyvale,37.34261,-122.01472,Private room,Couple,1.0,1.0,56.0,2,14,113,4.9,4.93,4.91,4.92,4.92,4.88,1.4
8820761,2013-2016,f,Campbell,37.28319,-121.97274,Entire home/apt,Small groups,1.0,1.0,300.0,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10071148,2013-2016,f,Sunnyvale,37.3734,-122.02819,Private room,Couple,1.0,2.0,85.0,31,1125,41,4.88,4.83,4.85,4.93,4.98,4.88,0.53
10071684,2013-2016,f,San Jose,37.30796,-121.9045,Entire home/apt,Small groups,2.0,2.0,175.0,3,31,22,5.0,5.0,5.0,4.86,5.0,4.95,0.3
8829333,2013-2016,t,San Jose,37.29905,-121.97117,Shared room,Single,1.0,4.0,30.0,30,1125,28,4.93,4.96,4.96,5.0,4.86,4.89,0.35
8830296,2013-2016,f,Cupertino,37.3198,-122.05791,Private room,Couple,1.0,1.0,65.0,1,360,63,4.83,4.86,4.83,4.97,4.87,4.76,0.85
10107544,2013-2016,f,San Jose,37.34422,-121.89348,Entire home/apt,Small groups,1.0,1.0,105.0,2,1125,253,4.67,4.78,4.7,4.92,4.85,4.71,3.23
8843217,2013-2016,t,San Jose,37.3922,-121.86552,Entire home/apt,Small groups,3.0,3.0,250.0,5,1125,7,5.0,5.0,5.0,5.0,4.71,5.0,0.12
8844968,2013-2016,f,Sunnyvale,37.34208,-122.01647,Private room,Single,1.0,1.0,69.0,2,14,56,4.89,4.91,4.85,5.0,4.92,4.96,0.71
8868607,2013-2016,f,other,37.15079,-121.59461,Entire home/apt,Medium groups,4.0,4.0,510.0,6,1125,8,4.63,4.63,4.63,4.88,4.88,4.63,0.1
10156347,2013-2016,f,Cupertino,37.31319,-122.0396,Entire home/apt,Small groups,1.0,2.0,225.0,1,365,178,4.81,4.88,4.81,4.94,4.93,4.79,2.33
8870201,2013-2016,f,Santa Clara,37.35503,-121.9599,Private room,Single,1.0,1.0,75.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8890982,2009-2012,t,Mountain View,37.391,-122.0893,Entire home/apt,Small groups,3.0,5.0,396.0,2,1125,37,4.97,5.0,4.89,5.0,4.92,4.83,0.46
10193059,2013-2016,t,Palo Alto,37.43077,-122.13926,Entire home/apt,Couple,1.0,1.0,141.0,3,90,272,4.96,4.98,4.99,5.0,4.99,4.93,3.54
8920608,2013-2016,t,Palo Alto,37.43669,-122.129,Private room,Single,1.0,1.0,70.0,2,1125,74,4.92,4.92,4.89,4.94,4.94,4.76,0.91
10209800,2013-2016,f,Santa Clara,37.34197,-121.95229,Entire home/apt,Medium groups,4.0,6.0,,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8935773,2013-2016,f,San Jose,37.28678,-121.9203,Private room,Single,1.0,1.0,100.0,3,1125,112,4.96,4.95,5.0,4.99,4.98,4.93,1.38
10214271,2013-2016,f,Mountain View,37.3912,-122.08901,Entire home/apt,Couple,1.0,1.0,110.0,6,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,1.0
8946712,2013-2016,t,Sunnyvale,37.36204,-122.03607,Entire home/apt,Small groups,3.0,3.0,257.0,30,365,78,4.86,4.88,4.79,4.94,4.92,4.77,1.0
10233191,2013-2016,t,San Jose,37.31536,-121.99084,Private room,Couple,1.0,1.0,75.0,1,1125,66,4.88,4.92,4.83,4.97,4.98,4.91,0.9
10235251,2013-2016,f,San Jose,37.33726,-121.94308,Entire home/apt,Small groups,3.0,4.0,280.0,4,1125,52,4.88,4.94,5.0,4.9,4.96,4.75,0.67
8974435,2009-2012,f,Campbell,37.29925,-121.94312,Entire home/apt,Small groups,1.0,1.0,132.0,32,120,85,4.98,4.98,4.93,5.0,4.98,4.96,1.07
10278173,2013-2016,f,Santa Clara,37.40541,-121.97634,Private room,Couple,1.0,2.0,599.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986307,2013-2016,f,San Jose,37.23795,-121.89811,Entire home/apt,Small groups,3.0,4.0,249.0,31,359,36,4.75,4.83,4.47,5.0,4.94,4.69,0.7
8990846,2013-2016,f,San Jose,37.33729,-121.88326,Private room,Single,1.0,1.0,42.0,1,1125,292,4.65,4.78,4.39,4.89,4.89,4.68,3.61
10282287,2013-2016,f,San Jose,37.33974,-121.86397,Entire home/apt,Couple,1.0,1.0,86.0,4,1125,19,4.44,4.56,4.5,4.72,4.18,4.47,0.26
8995123,2013-2016,t,Sunnyvale,37.35736,-122.05219,Private room,Couple,1.0,1.0,55.0,2,1125,150,4.91,4.91,4.95,4.94,4.87,4.92,2.01
10312808,2013-2016,t,San Jose,37.31101,-122.01796,Private room,Couple,1.0,1.0,55.0,4,15,229,4.94,4.98,4.94,4.96,4.92,4.93,2.93
9018922,2009-2012,f,Milpitas,37.42904,-121.88337,Entire home/apt,Small groups,1.0,1.0,139.0,3,365,89,4.69,4.81,4.49,4.9,4.67,4.78,1.12
10316398,2013-2016,t,Palo Alto,37.42943,-122.13997,Private room,Couple,1.0,1.0,120.0,5,1125,28,4.82,4.79,5.0,4.86,4.79,4.64,0.37
9047841,2013-2016,t,Campbell,37.28904,-121.94602,Entire home/apt,Small groups,2.0,3.0,199.0,2,360,162,4.9,4.91,4.91,4.92,4.96,4.85,2.08
10320312,2013-2016,f,San Jose,37.31107,-121.94656,Entire home/apt,Medium groups,4.0,4.0,829.0,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9090803,2013-2016,f,Palo Alto,37.4194,-122.10579,Entire home/apt,Couple,1.6826220231077575,1.0,100.0,3,1125,46,4.93,4.91,4.93,4.95,4.87,4.8,0.57
10320814,2013-2016,f,Sunnyvale,37.38674,-122.0437,Private room,Couple,1.0,1.0,38.0,2,100,92,4.83,4.91,4.82,4.93,4.87,4.87,1.18
10339238,2013-2016,f,San Jose,37.33543,-121.88809,Entire home/apt,Small groups,2.0,3.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10343505,2013-2016,t,Mountain View,37.40441,-122.08302,Entire home/apt,Medium groups,3.0,4.0,420.0,3,1125,164,4.95,4.98,4.99,4.96,4.97,4.91,2.1
9097082,2013-2016,t,San Jose,37.34422,-121.88962,Entire home/apt,Couple,1.0,2.0,108.0,1,1125,424,4.84,4.87,4.89,4.95,4.84,4.84,5.46
9166160,2009-2012,f,Sunnyvale,37.38218,-122.05407,Private room,Couple,1.0,1.0,60.0,30,31,101,4.79,4.85,4.84,4.89,4.84,4.73,1.26
9183782,2013-2016,f,Santa Clara,37.36096,-121.98666,Private room,Couple,1.0,1.0,200.0,1,2,1,4.0,5.0,5.0,5.0,5.0,5.0,0.01
10344619,2013-2016,f,San Jose,37.33917,-121.87511,Entire home/apt,Small groups,1.0,2.0,149.0,1,2,74,4.92,4.91,4.84,4.96,4.93,4.86,0.95
9199361,2013-2016,t,Santa Clara,37.34281,-121.99262,Entire home/apt,Small groups,3.0,4.0,300.0,30,365,109,4.95,4.93,4.97,4.98,4.93,4.8,1.37
9219386,2013-2016,f,San Jose,37.2995,-121.86779,Private room,Couple,1.0,1.0,50.0,90,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10363673,2013-2016,f,San Jose,37.36006,-121.91147,Entire home/apt,Small groups,2.0,2.0,150.0,3,180,46,4.8,4.86,4.77,4.82,4.89,4.82,0.6
10365225,2013-2016,f,Mountain View,37.40547,-122.09677,Entire home/apt,Small groups,1.0,2.0,225.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9242429,2013-2016,t,Mountain View,37.39078,-122.07365,Entire home/apt,Small groups,3.0,4.0,289.0,31,90,9,5.0,5.0,5.0,5.0,5.0,4.89,0.6
10393268,2013-2016,f,Santa Clara,37.34475,-121.97796,Entire home/apt,Small groups,2.0,3.0,186.0,14,1125,14,4.29,4.64,4.29,4.43,4.5,4.29,0.18
9260261,2013-2016,f,San Jose,37.38332,-121.89369,Entire home/apt,Small groups,3.0,3.0,300.0,30,150,4,5.0,5.0,5.0,5.0,5.0,5.0,0.05
10416072,2013-2016,t,San Jose,37.33005,-121.77539,Entire home/apt,Small groups,2.0,4.0,190.0,2,1125,22,4.86,4.86,5.0,4.91,4.82,4.86,0.29
9281040,2013-2016,f,Sunnyvale,37.39272,-121.99882,Private room,Couple,1.0,1.0,85.0,3,1125,62,4.82,4.92,4.82,4.97,4.84,4.8,0.81
10417667,2013-2016,t,San Jose,37.30444,-122.02439,Private room,Couple,1.0,2.0,77.0,10,1125,5,5.0,4.8,5.0,5.0,5.0,5.0,0.06
9283490,2013-2016,f,other,37.05872,-121.6046,Entire home/apt,Large Groups,6.0,8.0,916.0,2,1125,187,4.78,4.75,4.45,4.83,4.85,4.62,2.35
10417804,2013-2016,f,San Jose,37.33078,-121.77244,Private room,Couple,1.0,2.0,400.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301350,2013-2016,f,San Jose,37.29472,-121.79741,Entire home/apt,Medium groups,4.0,5.0,399.0,3,1125,75,4.83,4.88,4.86,4.89,4.82,4.83,0.97
10474943,2013-2016,f,Mountain View,37.40577,-122.10703,Entire home/apt,Small groups,2.0,2.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10476757,2013-2016,t,San Jose,37.32064,-121.94902,Entire home/apt,Small groups,2.0,3.0,234.0,3,1125,68,4.85,4.94,4.79,4.97,4.93,4.78,0.94
9361676,2009-2012,f,Palo Alto,37.39104,-122.12776,Entire home/apt,Small groups,2.0,2.0,200.0,3,90,85,4.82,4.85,4.83,4.89,4.83,4.72,1.08
10477197,2013-2016,f,San Jose,37.30892,-122.01266,Private room,Couple,1.0,1.0,97.0,2,27,80,4.99,4.98,4.99,5.0,4.92,4.96,1.03
9364139,2013-2016,f,Los Gatos,37.22823,-122.00579,Entire home/apt,Couple,1.0,1.0,185.0,1,1125,182,4.81,4.85,4.74,4.9,4.89,4.75,2.53
10502015,2013-2016,f,Campbell,37.29183,-121.944,Private room,Couple,1.0,1.0,65.0,28,1125,40,4.83,4.88,4.65,4.95,4.95,4.83,0.52
9371477,2009-2012,f,San Jose,37.23422,-121.76979,Private room,Couple,1.0,1.0,58.0,1,1125,198,4.88,4.98,4.94,4.97,4.89,4.88,2.5
9389706,2013-2016,f,other,37.01812,-121.58878,Private room,Couple,1.0,1.0,179.0,1,365,3,5.0,5.0,5.0,5.0,5.0,5.0,0.73
10502288,2013-2016,f,San Jose,37.364,-121.80133,Private room,Couple,1.0,1.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10518150,2009-2012,f,San Jose,37.32547,-121.90792,Entire home/apt,Single,1.6826220231077575,1.0,55.0,120,1125,161,4.86,4.96,4.92,4.92,4.93,4.8,2.89
9428473,2009-2012,t,Cupertino,37.33252,-122.02647,Entire home/apt,Small groups,1.0,1.0,121.0,31,365,46,4.93,4.96,4.91,5.0,4.98,4.78,0.58
10520897,2013-2016,f,Mountain View,37.37838,-122.08775,Entire home/apt,Couple,1.0,2.0,233.0,1,28,66,5.0,5.0,5.0,5.0,4.91,4.91,0.95
9438576,2013-2016,t,San Jose,37.29905,-121.97117,Shared room,Single,1.0,4.0,30.0,30,1125,44,4.93,4.95,4.82,4.95,4.84,4.91,0.55
10526315,2013-2016,t,San Jose,37.33894,-121.88573,Entire home/apt,Small groups,1.0,1.0,88.0,3,1125,16,4.94,5.0,4.88,5.0,4.88,4.88,0.93
10528664,2013-2016,f,Sunnyvale,37.3799,-122.02389,Entire home/apt,Couple,1.0,1.0,89.0,3,1125,56,4.3,4.63,4.12,4.62,4.71,4.47,0.72
9459809,2013-2016,t,Los Altos,37.34237,-122.07505,Entire home/apt,Small groups,1.0,2.0,247.0,2,60,288,4.98,4.98,4.99,4.99,4.96,4.94,3.7
10529185,2009-2012,f,Santa Clara,37.39299,-121.96614,Private room,Couple,1.0,1.0,600.0,3,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10551548,2013-2016,f,San Jose,37.27309,-121.85382,Private room,Couple,1.0,1.0,79.0,2,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,0.02
10576814,2013-2016,f,San Jose,37.23948,-121.86376,Entire home/apt,Medium groups,3.0,3.0,,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552594,2013-2016,f,San Jose,37.30294,-121.91091,Private room,Couple,1.0,2.0,250.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10590770,2013-2016,f,Santa Clara,37.341682,-121.981171,Private room,Couple,1.0,1.0,70.0,2,1125,225,4.89,4.94,4.94,4.94,4.92,4.86,2.89
10569022,2009-2012,t,Sunnyvale,37.38846,-122.02265,Entire home/apt,Small groups,2.0,2.0,193.0,1,90,46,4.72,4.76,4.72,4.8,4.83,4.59,0.94
10595590,2013-2016,f,Santa Clara,37.39787,-121.9648,Private room,Couple,1.0,2.0,75.0,1,1125,46,4.78,4.87,4.67,4.91,4.87,4.83,0.61
10595915,2013-2016,f,Palo Alto,37.41863,-122.12765,Entire home/apt,Couple,1.6826220231077575,1.0,106.0,45,120,89,4.96,4.98,4.99,4.97,4.92,4.89,2.1
10574846,2013-2016,t,San Jose,37.38136,-121.88396,Entire home/apt,Medium groups,3.0,4.0,268.0,3,1125,45,4.82,4.96,4.73,4.98,4.91,4.71,0.59
10597190,2013-2016,f,Santa Clara,37.3978,-121.96445,Private room,Couple,1.0,1.0,75.0,1,1125,59,4.75,4.83,4.55,4.91,4.95,4.8,0.76
10597528,2013-2016,t,San Jose,37.22224,-121.89767,Private room,Single,1.0,1.0,99.0,2,1125,9,5.0,4.89,5.0,5.0,4.89,4.89,0.24
